Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024/06/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cameroon,CMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,90.80058289,88.26069641,88.60626984,89.65370941,91.7194519,92.70549774,91.53218842,92.88526917,93.73699188,94.3509903,96.67565918,98.02999878,101.2378616,99.88490295,100.9798203,101.7440567,103.2985306,103.7773285,100.1136322,99.93305206,97.46833801,91.94257355,,85.26233673,83.12547302,76.11380005,79.64785767,81.79749298,84.31291962,86.59738159,102.0598679,102.1468735,102.5155182,107.3568878,105.3952713,103.8931122,105.7493591,105.91539,107.8100204,109.497612,108.3209763,112.7835388,,113.9956131,116.5681076,116.0836792,110.1458435,103.1733627,105.4506302,107.2649994,108.442749,110.7155075,
"Congo, Dem. Rep.",COD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,96.72116852,96.28025055,96.17990875,94.84915161,93.3756485,93.27790833,92.80925751,93.48226929,93.66280365,94.07344055,94.72688293,95.51072693,96.42194366,97.48203278,92.41454315,92.4366684,80.13388062,81.39652252,,59.91830063,76.82631683,75.05937195,76.31568909,74.5373764,78.4960022,,,63.5326004,51.29056931,,,62.78517914,,,,,86.50121307,95.33995819,95.4763031,95.62786865,97.01998901,101.6489182,103.0823822,106.8440094,104.7786865,,,113.9829788,,118.1956635,122.3936768,,
"Congo, Rep.",COG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.8114319,109.0452576,111.3678894,113.5054321,114.5985413,115.0100021,115.300148,117.1275711,118.2901535,123.3838425,123.1491776,125.4451675,127.4342499,130.3691559,131.1463165,132.6796112,135.7817841,130.907486,129.4356537,126.3544464,123.2548676,119.1791077,120.3326569,115.4341965,114.8154984,106.9507599,105.1569519,88.3412323,55.92652893,83.05716705,97.02355957,99.68258667,94.73912048,106.1267624,106.0678329,106.9441528,105.2667007,103.1962128,107.0928268,108.7525787,108.2891769,105.4559097,102.2389984,104.5630035,107.3610001,,,87.66861725,,,,,
Colombia,COL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.7501984,109.7531662,110.4995193,113.3899918,113.5257416,115.9370422,119.2483521,122.3942184,125.7481308,128.1892242,123.2669373,124.4445038,115.2437897,115.5714493,114.6370621,113.490242,110.2992935,111.2017212,110.3530426,109.6236877,109.0655975,109.3279877,113.4864273,114.1151886,114.2102432,114.1072311,118.3264771,,121.073967,120.6069031,124.2982864,121.0887909,121.778862,,122.8400803,124.0406418,124.6194916,125.4688568,126.483902,128.164978,124.3751373,121.8312836,118.6399689,119.0847321,116.080101,115.4970779,115.4431534,113.3053818,111.6991806,109.3555069,107.0836868,106.4883575,104.8304672,
Comoros,COM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,36.51210022,36.81560898,46.21720886,51.95788956,62.32764816,75.78283691,86.81868744,,95.65583801,,106.2986221,,102.4790802,100.0775986,97.61087036,100.3614502,91.69911957,91.97686768,91.1346817,90.17243195,93.83569336,98.02336884,92.94715881,95.36393738,,91.53930664,,95.76331329,88.26589966,97.86094666,,104.0928802,100.8013916,98.54567719,,,96.84049225,102.5102921,,,108.4215393,,111.276123,110.6911011,,,105.6458282,106.206192,,,,,
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,56.09986877,69.25335693,86.69896698,98.9746933,103.8903275,125.0632095,114.0326691,110.4514694,107.7795486,105.6448364,104.2128906,101.7318878,95.03871155,99.28764343,99.76419067,100.1972504,102.0589371,103.6861267,105.2871475,106.3234482,105.8813705,,,110.1028214,,,,119.1692429,118.9287491,116.8707275,115.6579819,114.8482132,112.9973373,110.6608124,109.5439224,109.634079,108.7030334,108.3438568,107.6443481,107.2474289,105.8033829,105.1732407,105.5316696,104.337059,101.8180695,99.75187683,98.24317169,98.64325714,96.98941803,95.99919128,96.40209961,,
Costa Rica,CRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,107.1731415,106.7957306,107.8039932,109.0952301,106.7995605,105.1696625,106.9277496,107.8378067,106.2702026,105.0273895,103.6169128,102.8274765,99.90779114,98.61428833,98.30420685,98.88707733,100.2791824,100.3387985,101.0855789,100.8214188,100.6680298,101.657753,102.6431732,102.9103928,102.9097824,103.3737793,104.4059219,104.9033279,105.5169373,113.5336227,109.7704926,110.1201324,109.5648193,,113.6099701,111.6241379,113.0571518,111.8252869,112.9958191,114.5911179,113.4194717,111.9124069,111.1385727,109.4022675,108.5120697,106.7314911,107.027153,106.6035309,108.6771927,110.8911209,109.7996368,108.8523102,107.6112976,
Caribbean small states,CSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,109.3015976,109.4441223,110.8716888,109.4151077,110.1078491,106.5264282,105.7409286,107.5949097,107.2908173,107.0821533,105.0467682,104.1105118,105.3847504,105.5171814,104.192421,103.3813019,101.7366028,101.590538,100.9606628,102.0213699,100.5678101,99.6140213,99.9882431,100.1711121,100.961853,100.3320694,99.67224884,99.19333649,98.57015228,97.22499847,98.12375641,97.53064728,96.51612091,97.08759308,98.65045166,98.81416321,99.00151825,98.89302063,101.8409271,102.1040726,100.9523621,101.7352371,101.6158371,100.4879227,99.34081268,99.21166229,98.82289124,98.83141327,99.50328064,97.68182373,96.89012909,95.79029846,95.23725128,
Cuba,CUB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,114.5581894,117.9175034,121.7062683,122.2702484,122.2630081,121.6634064,118.7530212,115.7841568,112.5395813,109.2891235,106.3629227,106.1561966,108.1687698,108.7752609,107.3171387,106.3673477,106.260643,106.1373901,104.5565491,103.003418,101.8166122,102.569458,101.748909,101.4114685,100.7437592,104.993927,105.2696991,103.8756714,104.3706436,103.9719162,103.6028366,104.0734177,102.9268494,103.2950287,103.1780701,102.9053574,102.0539474,100.8517685,101.1043167,100.6900482,100.2037201,100.6284332,100.505249,102.7768784,102.8127823,102.45121,101.84729,101.155838,100.9812012,101.0904617,100.4681931,99.87296295,
Curacao,CUW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.9539948,155.4069977,153.0429993,175.821579,155.3300018,154.901001,154.4250031,154.1820068,152.3410034,149.2740021,113.3508835,126.6959991,123.5619965,
Cayman Islands,CYM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,95.97870636,98.19452667,110.4631195,106.5131912,105.2259064,117.0246201,106.3797531,103.8839722,101.3455124,100.8072205,,,,,,,,,,,,,,,,,,106.1781082,108.0188675,108.3333282,107.2198868,,99.55568695,95.46257782,99.33984375,103.0876236,101.8816528,,102.8499985,103.4796219,104.2118912,101.2560883,104.3399963,105.4459991,103.9660034,98.71099854,97.04289246,95.85592651,94.10543823,86.7052002,87.68242645,
Cyprus,CYP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73135376,96.64961243,97.77345276,97.38822937,97.1988678,99.87117767,100.8870468,100.6882706,101.2135086,102.1794815,101.6243286,101.2005386,100.1753464,99.76197815,99.15271759,99.30011749,98.54550934,99.3066864,99.79544067,100.4776993,100.7351608,99.10281372,,
Czechia,CZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,121.8021393,121.4986267,121.9545898,124.4927826,126.358902,124.31147,121.6671829,119.7569809,117.4863434,,95.32276154,95.68157959,96.64073944,97.78694153,98.03141022,98.89270782,99.65688324,99.75843811,100.0906296,100.0692062,99.34819031,99.67263031,99.23577118,102.2313538,103.0806885,104.8307571,102.0396729,103.1808472,103.235817,103.407547,104.4696274,106.0050583,106.4099808,106.5291138,106.7377777,104.3727798,103.3821106,102.2147675,101.4789276,101.0364075,100.0810013,99.35858154,98.78047943,97.68215942,96.96154785,96.90975952,97.23249054,98.27275848,99.28330231,99.78453064,99.84889221,,
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35276031,99.56327057,102.9364929,102.5933914,102.4677277,102.6401596,103.1325378,104.9709396,105.5366211,105.3920364,106.6506729,104.9211502,103.6680527,103.6427231,103.4406204,104.2626419,104.7935028,105.103981,104.8165131,104.3375931,104.4157181,104.1405487,103.6386719,102.6218185,102.7024612,101.4060669,101.7387085,102.6453781,102.5474701,101.9966583,101.34655,,
Djibouti,DJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,26.75053024,26.97743034,27.96105003,28.36606026,28.41699982,27.07934952,25.50712013,28.8077507,28.89147949,28.73885918,29.86521912,31.99782944,33.38888931,34.49980164,34.17197037,36.36835861,36.92324066,36.88727188,35.97631836,34.70864105,31.47621918,31.21632004,31.15287018,32.39437103,34.4768486,35.05767822,34.93112183,34.42958069,34.60197067,33.93368149,37.01065063,38.09838867,39.36893082,41.02215958,42.2091713,44.18183899,45.77745819,52.92670822,50.73899078,,53.46141815,55.2710495,55.01028824,56.06901169,55.29735184,54.59825897,55.00503159,56.22774124,61.50712967,61.92472076,63.02054977,64.395401,
Dominica,DMA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,111.6418991,111.0430222,109.4239502,106.2511673,110.2757721,108.3575287,112.5200119,113.0660782,109.1605072,104.8454285,101.6048279,106.4428024,,107.8515778,,111.7854919,119.4091187,118.9801712,,116.0387726,114.5355606,108.4466705,116.5937729,118.8873367,119.2351303,,,,120.5847015,118.29599,115.1753311,111.580658,108.1025238,104.9431305,104.1363297,102.4485626,102.7338562,102.7627716,104.0318527,105.0335617,106.9522934,109.2861023,107.5184937,108.9017792,102.3359985,102.3909378,101.4929962,,89.9956131,91.71115112,92.48606873,91.87654114,
Denmark,DNK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,96.2832489,95.62467957,96.35111237,98.3813324,99.88870239,102.7265167,101.0411606,100.8930588,100.5331879,101.2076035,99.21972656,99.27085114,99.10041046,99.14807129,99.28587341,99.35214233,99.65695953,100.0486984,100.1666489,99.93665314,99.94741821,98.58731842,98.85521698,99.92687988,99.38832855,99.55822754,,99.77262115,99.74291992,99.67105103,99.72064209,101.6881714,,100,98.21058655,99.34603882,100,99.66027069,100.0024567,100.1815567,101.1974564,101.5106583,101.2993317,101.1769409,100.8821411,101.0414963,100.7780304,100.7490082,100.5510025,100.4595871,100.3084183,100.2444534,
Dominican Republic,DOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,93.17223358,98.16156769,97.33809662,95.87711334,97.7329483,101.2157288,102.5311203,102.6002502,110.550209,113.2589569,115.6568069,118.7555008,111.5156708,113.1293869,120.2310486,120.3895493,,,,,100.3983383,100.7683487,102.5584488,101.333992,98.76347351,102.050827,100.7681274,107.7539215,110.5777283,115.3086472,,117.9683304,115.6812363,107.7164536,108.2743912,103.6044388,113.6766663,109.5251236,111.8158722,110.497963,110.2006836,108.469017,109.5282364,108.0645523,112.0134888,110.7048798,108.0194397,105.8583984,112.3336105,105.9252396,96.87046051,100.4922867,
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,73.93795013,78.86062622,84.73287201,90.00684357,93.64176941,94.78469086,93.1675415,93.97608948,93.69631195,93.71499634,92.79833984,91.98793793,91.78175354,92.51838684,92.62728882,92.15843964,93.50205994,94.89418793,94.26207733,93.76016235,94.50949097,95.68138123,95.73986053,96.46073914,96.89890289,98.60488892,101.3378906,104.0513382,106.7268295,109.7766495,108.8155594,110.4312668,111.2080536,111.6782303,112.2025223,111.9301682,112.4719315,111.0736008,112.9482727,113.3779526,112.3881607,111.7055588,112.2494888,111.6866989,110.8422699,110.6881027,109.8377075,108.7034836,107.7751312,110.3305664,106.9955673,108.3439331,108.7616425
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,109.9615097,105.0798416,102.0545807,103.0402298,102.0812378,106.7187729,110.8787918,110.1280975,107.8458405,107.9682617,107.9679108,109.8824997,111.2255783,113.7407227,115.9804382,120.7131729,123.8525696,125.4377518,123.4160538,120.3021774,115.242157,113.1948929,111.5396423,110.4775467,109.9303284,110.2188263,109.7834702,109.6906509,109.5215073,110.8189316,112.0506897,113.0345306,111.806778,110.6155014,109.4817276,108.0789413,106.4479065,106.9558105,107.2972412,107.2014084,106.6404724,106.3136063,106.2585678,105.5422974,102.4951706,101.6607285,101.3887863,101.1719437,100.7907867,100.8600922,101.3852463,101.6584167,102.1248322,
Early-demographic dividend,EAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,77.18441772,77.12233734,78.67072296,81.15434265,81.27500153,82.45572662,83.14788818,84.63578033,83.6216507,84.22315979,85.72611237,87.20858002,88.66233826,90.12007141,91.36953735,91.44145203,91.96463013,91.11186981,92.09393311,93.50765228,92.78536224,92.78237915,92.69972992,93.20832062,93.93421173,93.48397064,93.83702087,93.61705017,93.58386993,93.82810211,94.57730103,94.67102814,95.37036133,98.63620758,99.9454422,101.3800507,102.1430206,103.7392273,103.8365631,103.7936172,103.947197,103.6106873,104.4598923,105.0474091,104.0185928,104.2213364,106.5236206,105.384613,99.62191772,99.45585632,100.2556534,100.101387,102.9392014,
East Asia & Pacific,EAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,108.9326782,104.6802597,101.9875565,103.0594025,101.9956818,106.236763,110.0617371,109.3575821,107.273819,107.2282181,107.3771133,109.134903,110.3872833,112.6889267,114.717308,118.96064,121.7798233,123.2199326,121.3939667,118.6301498,114.1552505,112.3391113,110.9035797,109.9822998,109.5254135,109.7516403,109.33918,109.2167969,109.058197,110.2421799,111.3141327,112.1956329,111.0499496,109.942749,108.9522324,107.6524277,106.1367416,106.6507111,106.9778214,106.8821487,106.3408203,106.0411606,105.9962769,105.3104477,102.4677887,101.6559296,101.3839569,101.154953,100.7886887,100.893692,101.3806763,101.6218567,102.0545502,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,103.1097336,103.0410919,102.5031509,103.1543427,103.271347,102.1912384,102.3804169,102.0735168,101.1961288,101.1127319,101.1503983,101.298439,101.9941635,102.6503677,104.496048,104.8675766,105.5153503,106.1061935,107.273941,106.3924637,106.539299,107.3399963,105.5682526,104.0136185,102.7855988,101.5852585,100.8045578,101.6077271,103.2619324,104.4468613,105.6512833,107.6179581,109.4510422,106.7997131,104.24086,101.2844391,100.6845779,100.6239014,99.53620148,98.97505951,99.49430084,99.73296356,99.72580719,101.9218369,101.6193314,100.5891418,100.145668,99.23223114,100.6080933,101.1939163,100.916748,100.5328293,100.2478485,
Europe & Central Asia,ECS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.0782394,105.039772,104.8576813,104.3456116,104.5633087,104.0862122,104.1461334,103.7854004,103.2836914,102.9192123,102.6009521,102.2605591,102.5353088,102.7390289,103.4900894,103.6167984,103.9434662,104.1978989,104.5143433,103.9124527,103.8152771,103.9811478,103.454689,103.2669525,102.9919128,102.3200073,102.0893326,102.14328,103.5027313,103.9292984,103.9629593,104.9544525,105.6450272,104.4473419,103.7873764,102.7282028,102.2853928,102.0338287,101.6292877,101.1805801,101.2581406,101.1853104,101.2038116,102.4147797,101.4498215,100.9271317,100.5326614,100.319252,100.8843079,101.1633377,100.6858368,101.1006088,100.9609604,
Ecuador,ECU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,93.47144318,93.88339233,95.37011719,98.45313263,98.88587952,100.7424164,101.6990891,103.5576096,108.9136581,110.2653885,114.4952393,116.5580063,117.6512604,118.7132797,118.3325729,118.9004288,120.3315277,120.4302597,118.7949982,117.7928619,116.10392,125.0592804,121.1866302,105.35923,105.5715866,106.3937607,109.6876526,108.3362122,108.3911514,109.0243988,109.865509,110.6309509,110.1399765,109.5847092,109.3373489,109.2315063,110.5842514,108.5725098,113.2468491,113.8908005,114.5502472,112.3700333,111.049881,112.1001129,106.5534973,103.5119019,101.7265472,101.0908737,99.06619263,97.68396759,96.84385681,97.53410339,
"Egypt, Arab Rep.",EGY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,68.93270874,69.75948334,70.22194672,67.75293732,68.97245026,68.2563324,67.61107635,67.42462158,67.40437317,68.51148987,68.83670807,70.16687012,72.46893311,74.75344086,76.90444183,78.72412109,80.97563934,83.48139191,84.4994812,86.7183075,89.3989563,81.74971008,82.65177155,91.87120056,85.27256775,94.18637848,94.2766037,,92.29634094,90.89424896,89.99484253,89.93057251,89.91686249,90.44394684,90.47357941,92.0611496,93.07250977,,94.65712738,94.57717133,91.02423859,95.66575623,95.55986023,94.04237366,,95.42575836,95.79132843,96.58303833,97.81710815,98.89639282,99.75010681,91.59017944,
Euro area,EMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.8519897,106.8067932,106.8916168,105.4633102,105.5963974,105.5132217,105.5806427,105.3470993,105.1507187,104.7537537,104.5456314,104.2274475,104.2731171,104.2423935,104.2432022,104.5717392,104.7548904,104.7881317,104.4255676,104.0980072,103.6000824,103.2935104,103.7084503,104.688858,105.4285431,105.1654205,105.195282,104.2224274,105.1792526,104.9688416,103.659462,103.9049988,103.7522812,103.6154709,103.5876999,104.4363098,104.3032684,104.0843201,103.7939377,103.2160034,102.7614517,102.5122375,102.2320175,102.7458115,102.0602264,102.0270309,101.6701431,102.2391815,102.3714676,102.4584732,102.4634018,102.033989,102.0287323,
Eritrea,ERI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.46987152,33.71253967,30.82066917,57.17350006,67.98890686,74.01467896,78.13897705,81.20870209,78.94387817,,81.96359253,90.37248993,89.47692871,95.84499359,101.6137238,100.7136002,97.93702698,91.76985168,82.42550659,76.6411438,73.39821625,69.17006683,74.12003326,77.13707733,86.13471985,77.25260925,76.30319214,74.16500092,72.44037628,72.81954193,72.03600311,,,,
Spain,ESP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,111.1750488,115.4159622,110.0291672,111.3777618,112.160408,111.8448715,111.0520477,110.6248398,110.4971085,110.0341187,109.4751434,109.8109665,109.7431717,109.684639,109.6537933,109.2993011,110.222168,109.2570801,109.5263214,109.4631271,109.3271408,107.9103317,109.2444382,108.8812485,107.8029022,107.2105865,106.1810913,105.3639374,104.2997284,104.2245102,104.5630875,105.4508591,105.1583481,105.0009232,104.3578796,103.610878,103.0256805,102.4499817,102.0957184,101.2112274,100.8130417,100.4734421,103.1075821,102.5384674,102.1442337,102.1300964,102.5051193,102.6387177,103.185318,103.4104233,102.8991394,,
Estonia,EST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,100.3527832,101.466713,102.2620621,102.5988388,103.8158875,104.5810318,111.2813263,113.5266876,112.5578766,92.94087219,91.44216919,90.09750366,89.48090363,90.30136108,90.9440918,94.13481903,95.84278107,98.08770752,100.1589279,104.3249588,105.54216,105.4728165,105.6544724,104.8116531,103.5706482,102.7617798,101.6798172,100.795517,100.1811218,99.59726715,99.04283905,98.3196106,97.67951965,97.59226227,96.88036346,97.29234314,97.25005341,97.45594788,98.15772247,98.34667206,98.81466675,99.26381683,
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,15.03594017,15.84023952,16.3180294,17.81059074,19.24740028,21.06893921,22.11483002,21.12195015,24.82278061,32.34003067,38.02526093,40.57421875,41.75653076,40.45779037,37.94997025,37.38162994,40.35604095,40.92052841,39.01789856,35.30056,31.80855942,25.46912003,22.07933044,26.06497002,29.65221977,35.1708107,39.84315872,48.51213837,47.2740593,51.74644089,57.13103867,60.1207695,61.6243515,64.85507965,76.44712067,81.39704895,87.85949707,94.04268646,92.90653229,91.03540802,93.30715179,92.67861176,89.1210022,96.15624237,97.11901093,98.48100281,97.91500092,97.50900269,92.69999695,114.5573196,102.6795807,85.53500366,
European Union,EUU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.8700485,106.8265991,106.7241211,105.3234406,105.5510712,105.3141327,105.2339096,104.8692703,104.4973602,103.9050827,103.3282013,102.6962204,102.8158493,102.7447586,102.7404175,102.9518814,103.0857925,103.1914291,102.8694992,102.4446869,101.8639679,101.3538971,101.6577225,102.6710815,103.3447189,103.1571884,103.5657806,103.1770172,104.3647003,104.1720886,103.1819763,103.5211716,103.5086517,103.3304367,103.1407318,103.6086731,103.4328918,103.1335602,102.7399979,102.3272324,101.9914322,101.7636566,101.6569595,102.2882385,101.6026993,101.4199219,101.0310516,101.410408,101.3926468,101.4643173,100.7747879,101.3177567,101.2987671,
Fragile and conflict affected situations,FCS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,58.27082062,58.67527008,59.57835007,60.61555862,60.97444153,61.45214844,62.77117157,65.84702301,69.3351593,73.59236908,76.77310181,80.17701721,82.23222351,82.81783295,82.95568085,80.97161102,78.45262146,77.12139893,76.40731812,74.79910278,73.72255707,75.6968689,75.4380188,75.96118927,76.16497803,75.15576172,72.07718658,73.18798065,74.74005127,74.37297058,76.49273682,78.17939758,81.63143158,83.42967987,85.7158432,88.38273621,90.40226746,90.40695953,90.95703888,91.37033081,91.459198,93.17584991,94.33550262,94.58271027,93.93424225,92.73394012,92.69851685,93.35243988,94.45570374,95.51953125,96.55587769,95.53430176,95.69869995,
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,83.23438263,81.86882019,82.82752991,86.14206696,89.7470932,101.8759232,101.5872269,100.682991,100.3380585,100.1746979,100.1045685,100.1153412,100.1014786,99.98158264,99.89971924,99.89624023,99.90782166,100.1272507,100.1457977,100.0846329,99.91737366,99.92951202,99.93991089,99.96981812,100.0033569,99.96566772,99.96169281,99.8864975,99.71653748,99.71708679,99.688591,99.64476776,99.68956757,99.79342651,99.78411102,99.76595306,99.66214752,99.71987152,99.6641922,99.68805695,99.78518677,99.7071228,99.69184875,99.66172028,99.56723022,99.50804138,99.46820831,99.70320129,99.55574799,99.81758118,99.35363007,98.61901855,
Fiji,FJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.4501419,103.9207611,105.7319336,108.1818008,108.3891983,108.0310516,107.1006088,106.1734772,105.5317307,103.796051,103.6365509,103.9828491,,103.5156403,103.5094986,103.5136871,102.5542297,100.7463303,,,,100.0803909,99.86672974,,101.3647308,100.2298126,98.88179779,99.71537781,100.506813,100.1970291,99.5651474,100.6239319,100.1955414,100.0882416,101.0393524,,99.43981171,94.50776672,94.11154938,93.19801331,,93.56305695,94.60159302,95.95400238,96.02100372,98.09899902,98.65000153,100.9349976,103.4469986,111.4361572,111.6900024,110.8150024,108.0439987,
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,118.1611176,115.3565292,112.8945618,112.0799713,111.659111,110.7030563,109.9698715,110.2886887,109.619812,109.0496063,108.8265762,109.5962906,110.0554504,110.500679,110.0013428,110.9703827,109.5966721,108.3235931,107.8025589,107.5491028,107.553421,107.7647095,107.5374908,109.0195236,108.470047,108.2816315,106.8441925,106.6875534,106.3578033,100.4282608,100.3822098,100.2492981,99.97544861,99.81118011,104.6364899,104.2788467,103.8597794,103.6221466,103.0411377,102.7615128,102.6911011,102.5231628,102.2764435,101.2803497,101.9896393,102.2604294,102.4172211,102.4644089,102.4476471,102.7326126,102.7441864,102.6964188,
Faroe Islands,FRO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,216.7688751,214.5870056,216.4971619,205.6363831,199.4854431,192.9428253,196.1597748,192.827713,186.9391479,,,,,,,,,,,,,,,,,,,,,,,,,111.7382126,110.4041824,,110.6912231,,,,,,95.66100311,97.8259964,93.97000122,96.75099945,95.06600189,97.83999634,96.60900116,90.16300201,90.93199921,91.52799988,
Gabon,GAB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,126.4514389,128.559082,130.2834167,130.4897461,134.4380798,137.8218994,135.1582642,140.7615051,136.7182465,138.3254242,139.3285217,138.8771973,138.2053833,138.5421753,138.6437531,137.2116241,137.6491394,135.1157227,138.2281952,,,126.6303711,,130.478714,136.4303131,134.9771271,134.6751556,,133.5925446,,129.4322205,135.531189,132.9652252,,,,,,,,130.1659698,,,,,,,,100.5889969,,,,
United Kingdom,GBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.9499664,104.3467484,104.3152008,104.6216583,104.6341019,104.9924316,105.12117,105.1533737,105.3652191,105.5363693,105.3074417,105.1702118,105.3473587,105.9008713,104.2761536,104.0986176,103.6996384,103.4541931,102.7285309,103.1068115,103.5109177,103.80513,,,,,,100.3194504,100.5159912,100.5862122,100.9248123,100.6854019,100.5907288,105.9334183,105.7956009,104.3451691,103.09552,105.73423,105.4185715,105.6733932,105.0334702,105.8298111,105.3813095,99.89482117,99.7858429,99.49765015,99.34919739,99.2638092,99.13101959,98.59165955,102.1798477,98.52458191,
Georgia,GEO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,92.88703156,,,,,88.61884308,,,,,99.54633331,96.7816925,86.61421967,85.28369141,83.87245941,84.61196136,87.50067139,92.17714691,96.39147186,101.22995,102.6952362,103.3296738,103.7404099,104.9839478,103.1390991,104.7144394,107.8249893,108.3621979,107.7895813,107.4495163,108.0150986,109.747757,110.5582123,109.7085876,107.6770096,104.1871872,103.2455597,101.2318802,101.8533936,101.7624435,102.9667206,104.5481186,103.4140015
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,60.29238892,58.76869965,60.33523178,59.6753006,60.67544937,65.5269928,67.10800934,68.18343353,69.60768127,70.71556854,72.43419647,73.30094147,71.46682739,67.88440704,67.93022156,63.20994949,63.10396957,61.43336868,63.68175125,61.45967102,68.54380798,69.40473938,69.28607941,71.06233215,70.65164185,71.50726318,74.95349121,,74.66014099,79.70140839,75.61785889,79.36807251,76.9927597,81.04969025,87.57227325,92.01000214,96.53054047,101.1644363,99.15722656,,99.04660034,101.3839035,100.2788925,98.58991241,102.0158463,100.4157028,99.05007172,97.31511688,98.37718964,96.87181091,97.90464783,96.53315735,
