Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024/06/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Caribbean small states,CSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.280869961,4.278679848,4.481269836,4.674930096,4.76240015,5.12033987,5.845739841,6.110429764,6.087870121,6.034699917,5.941959858,5.929369926,6.104869843,5.7073102,5.744589806,5.960490227,6.191390038,6.467050076,6.697929859,7.010799885,7.529709816,8.431969643,8.682559967,8.934960365,9.276240349,9.399259567,9.764120102,10.09080982,10.01924992,10.02369022,12.28124046,13.24116993,14.23087025,15.08302975,16.23197937,15.72379017,15.82376957,17.11034012,18.64842033,19.24490929,20.75205994,20.8052597,22.21904945,21.7770195,22.16459084,22.3489399,22.47924995,,,,,,,
Cuba,CUB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.595319986,4.920330048,6.372459888,7.152929783,8.710260391,10.51426983,13.53808022,14.98301029,15.81097984,16.59132004,16.18663025,16.41823959,16.12644958,17.06071091,18.14949989,19.79991913,21.52391052,22.07657051,21.23381042,20.66871071,20.87122917,19.6843605,17.94413948,16.70183945,14.2646904,13.41102982,13.29889011,13.48425961,21.16591072,23.02796936,26.10853004,27.44728088,32.58285904,52.48974991,60.20594025,84.95427704,105.4140015,117.7199402,114.4884186,94.1727066,79.02472687,61.73178864,47.99599838,40.51198959,36.21772003,34.45679092,40.4316597,41.59437943,43.99377823,45.92990875,51.07854843,,
Curacao,CUW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.35400009,23.13599968,23.91600037,23.08419991,23.67399979,19.00300026,18.32099915,16.51000023,15.875,15.28100014,14.87899971,15.74499989,15.90100002,
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65907001,20.89843941,21.64464951,19.24109077,19.78799057,,,19.35153961,21.89576912,32.87670898,,43.1269989,39.36100006,35.36100006,33.76499939,33.42699814,30.67900085,31.58600044,33.54499817,33.22900009,39.87599945,47.55099869,48.17900085,44.54499817,
Cyprus,CYP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56232071,21.61252022,25.1022892,31.95523071,36.02045822,34.10218048,34.30194855,36.23160172,40.84917068,47.69644928,48.31158066,46.53973007,45.86359024,47.52524185,53.10435104,60.10123062,67.17111206,75.94081116,81.33708191,88.48532867,92.9377594,96.53778839,,
Czechia,CZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.205579758,8.724760056,8.727589607,9.390919685,10.32091999,11.45493984,13.07728958,14.79094982,15.84418011,17.23259926,18.2657299,18.30348969,17.45033073,16.3429203,15.67980003,15.27052975,15.69806004,16.04999924,16.13274002,16.21463966,16.2884407,14.64836979,14.24135971,18.95871925,20.04044914,21.07699013,22.80195999,23.75650024,26.08452988,29.75839043,32.02677917,36.88766098,39.20788956,45.42427826,49.11814117,49.88113022,54.18090057,57.91717148,61.4115715,64.93276978,66.79682159,66.92877197,66.32431793,67.39597321,67.23036194,67.50563812,67.71421814,66.79022217,66.88021851,67.18437195,69.10617828,,
Germany,DEU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18532181,35.99996185,40.13008118,43.33638,46.43556976,48.28396988,48.95471954,,,,,,,,,,,,,,,,60.89844894,65.18447876,68.23291016,67.94641113,68.46923065,69.16342926,72.70507813,72.38941956,75.6655426,,
Djibouti,DJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,0.087200001,0.10768,0.126369998,,0.212510005,0.254020005,,0.246800005,0.258850008,0.657620013,0.9375,1.143280029,1.439620018,2.160540104,2.44769001,2.721869946,2.911950111,3.655230045,3.647239923,5.210120201,,,,,,,,,,,,
Dominica,DMA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,0.750450015,,,0.670440018,0.69283998,,,,0.854589999,,5.695360184,8.962140083,6.941060066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,20.00011063,23.06027985,25.96167946,27.86837006,28.2781105,29.60437965,29.85597992,31.8334198,28.37841034,28.72796059,28.5906105,28.45675087,28.90333939,28.81248093,28.44157982,28.06159973,28.34083939,29.68523979,31.53808975,34.61759949,37.82833099,40.21656036,44.16902161,45.49645996,45.37614059,47.77331161,,52.92638016,56.46659088,58.36640167,61.36730957,64.2234726,68.17124939,74.96650696,80.81246185,78.50576782,78.24329376,74.86062622,73.11062622,72.49514771,75.93002319,77.74655151,80.41867828,81.31436157,83.30040741,82.17149353,81.32200623,81.14054871,81.69458771,82.66432953,83.98229218,84.58660889,
Dominican Republic,DOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,5.757150173,7.133289814,7.811150074,,8.542460442,,,,,,,,,,,17.83518028,,,,,,,,,,,21.74436951,,,,,,33.67510986,,,,,,,49.06100082,47.8409996,48.62900162,46.54299927,49.31927109,51.74710846,54.49900055,59.91558838,63.17599869,64.41000366,58.72640991,58.62807846,,
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.867930412,8.686479568,,10.14342976,10.88549995,11.0321703,10.91104031,10.44513988,10.26350975,11.71051979,,,13.70401955,,15.44301033,17.12887001,18.35396004,18.99534988,20.82938957,21.51416969,23.77420998,,30.75536919,30.97764969,32.60739136,33.70814133,35.49594116,36.06224823,38.33097839,44.10528946,49.37791061,53.1637001,54.1856308,53.61402893,54.20999146,53.40124893,
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.436210036,1.428300023,1.461310029,1.5079,1.655769944,1.802870035,1.989519954,2.134819984,2.392800093,2.961839914,3.490139961,4.021949768,4.308589935,4.291200161,4.384789944,4.476109982,4.819310188,5.143640041,5.088469982,5.204130173,5.202660084,5.225190163,5.284009933,5.514460087,6.402060032,7.316259861,8.126489639,9.11439991,9.84689045,10.66833973,11.38938999,12.52381992,14.31126022,16.27142906,18.05275917,19.47397041,20.89361,21.88830948,22.63422012,23.96035004,25.6960392,27.18376923,29.37796021,31.89818001,39.32479858,41.95449829,43.76501846,44.53372955,45.49300003,47.64109039,51.02970123,54.59051895,57.63669968,
Early-demographic dividend,EAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.961790085,5.029049873,5.201439857,5.421339989,5.637410164,5.898159981,6.115690231,6.155940056,6.395130157,6.641170025,6.855160236,7.212930202,7.248799801,7.70468998,8.236689568,8.44314003,8.593230247,8.857150078,8.53911972,8.755249977,8.862000465,9.050459862,9.103930473,9.226770401,9.493940353,9.720210075,10.39153004,10.91152,11.62732029,12.54835987,13.14564037,13.47161961,13.93861008,14.40048027,14.83296967,15.12664986,15.92595005,17.20686913,18.80265045,19.8892498,21.50370026,24.05797005,25.57957077,26.04962921,27.33925056,28.7968998,29.59412956,30.14213943,30.48262978,31.37001991,32.02154922,33.19580841,33.7432785,
East Asia & Pacific,EAS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.12232995,3.004290104,3.119379997,3.199620008,3.406939983,3.637170076,3.978869915,4.153920174,4.503829956,5.119150162,5.726240158,6.229750156,6.439080238,6.392980099,6.447750092,6.484179974,6.815199852,7.172860146,7.177569866,7.311880112,7.361569881,7.465010166,7.65926981,8.449350357,9.642439842,10.72675037,11.77398014,13.27700043,13.95440006,14.84595013,15.56916046,16.59004974,18.29335976,20.13417053,21.79887009,23.11679077,24.42654037,25.35544014,26.06557083,27.30098915,29.04380989,30.58753967,32.77812958,35.29450989,42.3493309,44.85422897,46.59347916,47.22737885,48.07263184,50.14086151,53.3020401,56.61449814,59.41873169,
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,33.84246063,33.44923019,33.12195969,32.88005829,32.7025795,32.69845963,32.88050079,33.13225174,33.0712204,32.78059006,32.61605072,32.64358902,33.04558182,33.82701874,34.69084167,35.75936127,36.15964127,36.09133148,36.00434113,35.65901184,35.56084061,35.32358932,34.35308075,33.16244125,32.69026947,32.55804825,33.21007156,34.36215973,35.39101028,37.13618851,39.43199921,42.18978119,44.95621109,47.96871948,48.95631027,50.97655869,52.95552826,54.64485168,55.53577042,56.66028976,58.46429825,59.94826889,61.46115875,63.75344086,65.90617371,67.55763245,69.7090683,71.76467896,73.94509125,75.82106018,77.56835175,80.02323914,80.25109863,
Europe & Central Asia,ECS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,24.59025002,24.54821014,24.91418076,25.37112999,25.69906044,26.29055977,27.05341911,27.54157066,27.8477993,27.74312973,27.86679077,27.96332932,28.26180077,28.7317009,29.22724915,29.91131973,30.29656982,30.39915085,30.75465012,31.28577995,31.92992973,32.80001068,33.47475815,34.52360153,36.03115845,37.04013062,38.39221954,40.04373932,41.09534073,43.00868988,44.80559921,47.28779984,49.91365814,52.49848938,53.81624985,55.54730988,57.12435913,58.30838013,59.17277145,60.36838913,61.96675873,63.02904129,63.80572891,64.91575623,66.46463013,67.69503021,69.15419006,70.82047272,72.46617126,74.16783905,75.69467926,78.61399841,78.80297852,
Ecuador,ECU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,6.41508007,7.013050079,8.982040405,,20.05664063,24.22236061,,,30.38120079,32.17438889,32.92214966,30.87018013,29.12233925,29.59083939,30.33764076,,,27.23048019,23.97570992,18.95993996,19.43893051,,,,17.96821022,,18.38990974,,,,,,,,,,,38.32305908,,,,39.42052078,40.00474167,,44.94551849,,,48.32788086,48.08787918,57.93766022,,,
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.178380013,7.940939903,8.994970322,9.988340378,11.2386198,12.85499001,14.79236984,15.48383999,15.61145973,16.01651001,16.90679932,17.87443924,18.45751953,18.99205017,17.75897026,17.67794037,17.78772926,17.36064911,14.79032993,13.64140987,11.43887043,,,,,,,,28.86318016,,28.19529915,29.31665039,26.39159966,27.67634964,28.79574966,28.72975922,29.17598915,28.99393082,29.6097393,30.50867081,25.87219048,26.45796013,28.52176094,29.16887093,32.81311035,31.93047905,33.16210175,36.71715164,,40.01293945,,37.81845093,
Euro area,EMU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,20.02718925,20.13422012,21.29039955,22.56542969,23.22555923,24.25056076,25.50201988,26.00425911,26.52459908,26.23965073,26.58530045,26.73159981,27.06612015,27.22994041,27.68437958,28.42630959,28.94214058,29.29635048,30.21261024,31.58003044,32.90530014,34.75302887,36.69654083,39.56138992,42.84925842,44.53081131,46.38840866,48.40066147,49.8006897,50.75167847,52.01168823,53.77069855,55.41938019,57.44065857,59.36257935,60.7754097,61.73477936,61.9871788,62.2206192,63.01285934,64.62641907,66.26152039,67.12552643,67.98944855,69.96517181,71.46835327,72.20516205,73.63761902,74.79415131,76.01676178,76.82408142,79.69486237,79.80301666,
Eritrea,ERI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.612619996,1.345010042,,1.407999992,1.829100013,1.864529967,2.457979918,2.289299965,,1.763790011,,,,,3.446949959,4.118519783,,,,3.886600018,3.305740118,3.009720087,,,,,,,
Spain,ESP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,8.580249786,9.624010086,14.13282967,15.45421028,16.8544693,19.72979927,20.69684982,22.9770298,21.32542038,22.59382057,22.76222992,23.16400909,23.62169075,25.2274704,26.33029938,28.52029991,29.85320091,31.8561306,33.86632919,35.79172134,37.39712906,39.42739868,41.01190186,43.46622086,44.77685165,46.65871811,49.51153183,52.09994888,54.71693039,58.40753937,61.00421906,63.74008179,65.5322113,67.47357178,68.13583374,68.9646225,69.22976685,69.40193939,71.4311676,76.38291168,80.72409058,82.89208984,85.21325684,88.0015564,88.57424927,89.80677795,91.88774109,92.17488861,91.02026367,90.95484924,94.59037781,,
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,22.95622063,,,,,22.8080101,,22.42518044,22.87187958,24.24119949,23.36828041,23.63419914,23.20137978,24.07044029,25.39640045,40.37892914,44.7491684,48.00598907,50.23526001,54.40182877,58.71747971,61.74710083,64.22226715,65.77739716,67.98435211,68.79508209,68.82205963,67.83560944,67.84941864,68.7101593,71.02352905,72.93647003,75.45231628,76.20245361,76.27928925,73.03343201,72.13697815,72.06596375,72.7060318,72.0443573,73.15020752,71.42519379,
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.177029997,0.192430004,0.150020003,0.242300004,,,0.251520008,0.387800008,0.46619001,0.512430012,0.483920008,0.474519998,0.489160001,0.469619989,,0.74575001,0.795910001,0.743350029,0.763040006,0.791890025,0.780539989,,,0.610119998,0.669390023,0.694540024,0.809069991,0.843020022,0.933220029,1.166000009,1.461140037,1.657189965,2.351279974,2.659060001,2.854010105,,,3.424079895,4.962659836,6.833869934,7.175730228,7.599860191,8.045000076,7.738729954,9.279000282,9.989999771,10.36400032,10.38199997,,,,,
European Union,EUU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,17.99435997,18.03244019,18.83600044,19.82896996,20.49365044,21.42528915,22.71376038,23.40431976,24.11297035,24.04656029,24.47797966,24.6529808,24.94804955,25.02716064,25.4034996,25.99262047,26.4395504,26.60972977,27.25568962,28.39554024,29.36898041,30.97076035,32.5444603,35.12107849,38.05701065,39.6536293,41.76277924,43.85863876,44.99494171,46.98033142,48.78974152,51.37675095,53.86323929,56.28559113,58.47117996,60.24787903,61.65734863,62.51282883,63.71485901,64.9656601,66.41651917,67.21595764,67.22559357,67.50061798,68.66046906,69.68553925,70.39279175,71.6794281,72.78529358,73.86991882,74.73468781,77.33750153,77.49910736,
Fragile and conflict affected situations,FCS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,7.63888979,7.619190216,7.611499786,7.576300144,7.517049789,7.520899773,7.586299896,7.853720188,8.092240334,8.235850334,8.331430435,8.436090469,8.46310997,8.460550308,8.532329559,8.606730461,8.694319725,8.720439911,8.802869797,8.867830276,8.883930206,8.79885006,8.650589943,8.564929962,8.380160332,8.512929916,8.582699776,8.802459717,9.084609985,9.466210365,9.836839676,10.70110035,11.44902039,12.00811958,12.58666039,13.48114967,14.18669033,14.69460011,15.33843994,15.57742023,15.69050026,15.78785992,15.64552975,15.54878998,15.7469101,15.31416988,14.98050976,14.99499989,14.97856998,14.86408997,,,,
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,13.60628033,14.13539028,14.71317959,15.98451996,17.05335045,27.41202927,29.28450012,30.78074074,31.45915031,32.033741,32.62078857,33.18587875,33.62377167,31.61239052,32.06483841,34.10892105,36.04738998,38.23857117,41.55945969,45.25978088,50.02536011,54.50859833,61.56489182,65.07898712,67.25213623,68.90328979,71.28852844,76.72789001,80.09224701,82.58750153,85.9510498,86.7889328,88.28697968,90.13793182,91.94094086,93.43099213,95.08348083,95.86685181,92.01547241,93.18675995,93.28842926,91.55338287,91.23652649,89.99388123,89.65737915,89.32800293,90.69838715,92.38500214,94.58911896,96.47263336,100.8680725,104.9442215,
Fiji,FJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.71390003,1.058079958,1.294059992,1.593819976,2.069400072,2.708679914,,,,,2.298310041,2.393140078,2.663640022,,2.490679979,2.956170082,2.837270021,,,4.635039806,,10.73843956,,,,,,,,,,,,14.6147604,14.50306034,14.41265011,,,,,,,,,,,,,,50.55891037,,,,
France,FRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,18.75418091,19.89901924,21.66691017,22.54640961,23.90047073,25.10367012,25.15517998,26.12398911,24.49123001,25.33867073,25.70019913,27.21202087,27.72311974,,29.29409981,29.83679962,30.31715012,31.36263084,34.87462997,37.18001175,39.33520889,42.43827057,45.40959167,49.6853714,51.34815979,53.61407089,54.30355835,54.02806091,53.00508118,50.60308075,50.44728851,50.25168991,52.31697845,53.45763016,53.88233185,53.87541962,52.94754028,52.47552109,52.77310181,54.8817215,55.62572861,57.90901184,59.8487587,61.51047897,62.78593063,64.72767639,65.80223083,67.54351807,67.73313141,68.40949249,68.97485352,70.79418945,
Faroe Islands,FRO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,8.189220428,23.57419968,17.83653069,27.71413994,20.21961021,,,,,,,,,,,,,,,,,13.38059044,13.37213993,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.373730004,0.65091002,0.736020029,1.328240037,1.944200039,1.955109954,2.342869997,2.352469921,2.265409946,2.869570017,,,4.678510189,4.887949944,,,5.623939991,5.391880035,5.160600185,5.083630085,,,,,,,,,6.65858984,,7.463479996,,7.672329903,,,,,,,,,,,,,,,,19.62000084,,,,
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,15.06832981,15.75932026,16.09448051,16.54855919,18.10107994,18.55487061,18.66534042,18.51675034,18.53652954,18.35732079,18.62080956,18.91443062,21.12458038,21.2971096,21.37365913,22.00370979,22.97652054,23.79496956,24.8667202,26.75856018,29.37018967,33.5449295,38.54809952,43.92197037,50.36059189,52.67749023,55.76704025,56.91801834,60.02854919,57.37023163,57.49277878,61.13499069,61.46173096,59.45774841,59.28422165,59.19903183,58.8509903,57.43278885,59.10403824,59.85358047,59.34627151,59.23820114,57.07722092,56.99188995,56.93235016,58.59590149,60.15005112,61.67129898,65.96456146,69.98657227,77.01316071,82.65164948,
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,28.97966003,,,,,,,,,,36.85424042,,,,45.87982178,43.46775818,47.17435837,,39.61373901,42.51387024,44.22190857,46.90723038,48.03046036,46.91704178,51.81703949,42.80707932,41.54565048,38.05794144,28.25567055,31.59736061,34.36328888,32.4973793,39.47066879,45.77365112,51.18238068,57.38505936,62.74975967,66.04177856,69.01641083,71.31075287,76.82131195,78.93771362,78.54199982
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.735979974,0.761720002,0.813279986,0.917219996,0.942409992,1.018300056,,,,,,1.323690057,,,,,,,,,1.01888001,1.162320018,1.358270049,1.358060002,,,,,,,,,,,5.068970203,4.574639797,5.71916008,7.700930119,8.115139961,,11.15606022,11.43146038,13.49380016,15.21245003,15.72661972,15.78081036,16.36607933,16.01543999,17.43388939,18.64871979,19.18631935,20.38973045,
Gibraltar,GIB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.556890011,,,,2.496680021,3.115770102,3.526959896,4.808979988,4.97758007,,4.204130173,2.953639984,2.880609989,2.615869999,2.204139948,1.766980052,1.31656003,1.121330023,1.149320006,1.059209943,0.920549989,0.862039983,1.192649961,1.113000035,1.236060023,1.147429943,1.182559967,1.244339943,,,,,,2.318249941,3.108720064,5.422200203,8.347220421,9.405810356,9.424920082,10.61748981,10.67625046,10.05373955,10.4762001,10.8913002,8.704000473,8.637999535,8.527999878,7.599999905,6.843999863,5.770999908,6.718999863,,
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.396700025,,,,0.91861999,,,,,1.019649982,,,,,,1.871479988,2.940320015,2.662290096,,,,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515799999,,,,,,,,,,,,,,,,2.169059992,2.524650097,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,4.193490028,,,,,,,,,1.39744997,,,,,,,,,1.860679984,,,,,,,,,,,,,,,,,,6.160999775,5.373000145,,,,
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,16.03185081,15.86351967,16.85396004,17.4801693,19.64203072,20.44462013,21.29965973,20.39336014,21.01679993,20.46113014,20.77371979,20.81689072,22.10796928,22.80855942,24.62080956,25.52635002,26.68757057,24.78911972,23.94371033,24.47653008,35.60414124,34.25194931,37.66996002,39.62865067,37.26078033,41.20948029,45.13092041,46.21009064,47.50909042,51.8473587,58.9337616,66.08911133,71.99064636,79.78572083,89.79351807,94.22393799,89.73036957,,,104.379303,109.8457718,113.724617,115.288063,118.6752167,,127.0802917,132.3023682,138.3936768,142.3881073,143.3106842,150.201767,,
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,1.319650054,5.323390007,,7.953279972,4.390490055,4.4822402,,,,,,,,,,,,,,,,,,,,,,,,,54.37768936,,,,,,92.88012695,93.22190094,95.37757874,96.89232635,,,,,
Greenland,GRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.174809933,3.354860067,3.683269978,4.034780025,3.590420008,3.963350058,4.363540173,4.812870026,5.519569874,,,5.44219017,,6.464300156,6.583570004,6.817240238,7.139979839,,,,,,,8.134110451,8.458919525,8.488100052,,,,,,,9.336070061,,,,,17.23792076,,15.10585022,15.78388023,16.4862709,16.93428993,19.65718079,18.34909058,22.06971931,16.12400055,17.10400009,17.51600075,22.65051079,18.69400024,,,
Guam,GUM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.570549965,1.682809949,1.834830046,,,3.486809969,,,2.944400072,2.763200045,2.70765996,2.990410089,2.226710081,2.303550005,2.531320095,2.603849888,,4.300680161,,5.649819851,,,,9.583350182,8.965920448,10.04012966,11.89859962,,,,,,7.250760078,10.43120956,10.9353199,10.98328018,11.06151009,10.52206993,9.955140114,10.80504036,11.1490097,11.63496017,,,,,,,,,,,
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,25.22891045,25.14429092,26.38328934,27.27599907,27.85091972,29.46334076,31.33618927,31.34417915,32.07006073,31.99521065,32.60739899,33.47647095,34.22863007,34.86719894,35.42313004,35.95146179,36.43714142,37.18835068,38.11885071,39.12530899,40.241539,41.6464386,43.8504715,46.70449066,49.03583908,50.72409058,52.27627182,53.36463928,52.72597122,54.56433105,55.98703003,58.06462097,60.27005005,62.37633133,64.12171173,65.81704712,66.8221283,67.63529205,68.37957001,69.30470276,70.64517212,71.92706299,72.89508057,73.78221893,74.56627655,75.1782074,75.88697052,76.1962204,76.46032715,77.3347168,77.81861115,79.08956146,79.25834656,
"Hong Kong SAR, China",HKG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.105840206,7.16395998,7.292769909,7.822679996,8.349060059,9.202230453,8.671449661,,9.399060249,9.674559593,,10.53299999,11.76255035,12.40246964,,,,,,,,17.42008018,18.44009018,20.41918945,,,,,,,,,32.21685028,32.2964592,32.98548889,33.7220993,42.61429977,55.80186081,56.58055115,59.03255081,60.22084045,60.95278931,68.08590698,69.68817902,68.7008667,70.33164215,72.92285156,78.24632263,83.8542099,89.94789886,97.3813324,97.34902191,
Honduras,HND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,3.404390097,3.782469988,4.783689976,6.066309929,6.818250179,,7.183690071,8.326470375,8.829549789,8.928750038,9.042140007,9.027839661,,8.754249573,9.762860298,9.647239685,9.10997963,8.987409592,9.179650307,8.859390259,9.652910233,9.501600266,10.07651043,10.75895023,12.3728199,12.11112976,12.55945969,,,15.54209995,15.63479042,,,,17.42118073,,19.17456055,,18.85408974,19.38742065,19.65847969,20.26543045,20.9513092,24.45844078,26.21419907,25.12657928,,,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.434270024,1.444939971,1.513180017,1.561929941,1.628239989,1.718840003,1.794559956,1.84939003,1.970460057,2.024430037,2.101589918,2.144880056,2.173089981,2.189529896,2.209369898,2.247390032,2.306279898,2.29279995,2.335289955,2.350729942,2.372600079,2.41576004,2.445950031,2.497770071,2.533750057,2.566489935,2.623290062,2.722310066,2.804719925,2.9021101,3.179339886,3.468240023,3.763979912,3.990370035,4.316090107,4.641769886,5.014689922,5.342689991,5.878359795,6.460700035,7.084780216,7.350440025,7.754270077,8.153860092,8.399310112,8.478139877,8.36727047,8.501110077,8.634340286,8.676199913,9.119130135,8.962380409,,
Croatia,HRV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,17.48498917,,,,,15.84595966,,,,20.65662003,22.02412987,21.97533035,24.81030083,25.58065033,24.80846977,26.74254036,26.65962029,28.05240059,29.91492081,,36.37405014,39.1618309,42.38098145,44.07622147,47.2947197,48.59751129,50.53059006,52.35145187,51.95830154,57.0685997,59.33885956,62.02566147,66.05899811,67.23008728,66.24445343,66.55889893,67.55695343,68.3151474,68.96237183,69.34697723,72.33335876,,
Haiti,HTI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0.62282002,0.595160007,0.759959996,0.785880029,0.789040029,0.844760001,,0.925419986,1.079779983,,1.046270013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
